Date	Flow_influent_[m3/d]	Flow_out_[m3/d]	pH_influent	Conductivity_influent_[mS/cm]	SS_influent_[mg/l]	VSS_influent_[mg/l]	COD_influent_[mg/l]	COD_influent_filtered_[mg/l]	BOD5_influent_[mg/l]	N_tot_influent_[mg/l]	NH4_N_influent_[mg/l]	P_tot_influent_[mg/l]	PO4_P_influent_[mg/l]	SS_influent_to_bio_[mg/l]	COD_influent_to_bio_[mg/l]	COD_influent_filtered_to_bio_[mg/l]	BOD5_influent_to_bio_[mg/l]	N_tot_influent_to_bio_[mg/l]	NH4_N_influent_to_bio_[mg/l]	P_tot_influent_to_bio_[mg/l]	PO4_P_influent_to_bio_[mg/l]	VSS_Line_A_[mg/l]	COD_Line_A_[mg/l]	SV_Line_A_[ml/l]	SVI_Line_A_[ml/g]	DSV_Line_A_[ml/l]	DSVI_Line_A_[ml/g]	Filament_Index_Line_A	Sedimentation_on_AS_Line_A_[m/h]	VSS_Line_B_[mg/l]	COD_Line_B_[mg/l]	SV_Line_B_[ml/l]	SVI_Line_B_[ml/g]	DSV_Line_B_[ml/l]	DSVI_Line_B_[ml/g]	Filament_Index_Line_B	Sedimentation_on_AS_Line_B_[m/h]	VSS_Line_C_[mg/l]	COD_Line_C_[mg/l]	SV_Line_C_[ml/l]	SVI_Line_C_[ml/g]	DSV_Line_C_[ml/l]	DSVI_Line_C_[ml/g]	Filament_Index_Line_C	Sedimentation_on_AS_Line_C_[m/h]	VSS_Line_D_[mg/l]	COD_Line_D_[mg/l]	SV_Line_D_[ml/l]	SVI_Line_D_[ml/g]	DSV_Line_D_[ml/l]	DSVI_Line_D_[ml/g]	Filament_Index_Line_D	Sedimentation_on_AS_Line_D_[m/h]	SS_tank_Line_A_[g/l]	SS_tank_Line_B_[g/l]	SS_tank_Line_C_[g/l]	SS_tank_Line_D_[g/l]	SS_RAS_Line_A_[g/l]	SS_RAS_Line_B_[g/l]	SS_RAS_Line_C_[g/l]	SS_RAS_Line_D_[g/l]	Total_SRT_Line_A_[d]	Aerobic_SRT_Line_A_[d]	Total_SRT_Line_B_[d]	Aerobic_SRT_Line_B_[d]	Total_SRT_Line_C_[d]	Aerobic_SRT_Line_C_[d]	Total_SRT_Line_D_[d]	Aerobic_SRT_Line_D_[d]	DO_Line_A_setpoint_[mg/l]	DO_Line_A_value_[mg/l]	DO_Line_B_setpoint_[mg/l]	DO_Line_B_value_[mg/l]	DO_Line_C_setpoint_[mg/l]	DO_Line_C_value_[mg/l]	DO_Line_D_setpoint_[mg/l]	DO_Line_D_value_[mg/l]	Fe_in_tank_A_[l/d]	Fe_in_effluent_A_[l/d]	Fe_in_tank_B_[l/d]	Fe_in_effluent_B_[l/d]	Fe_in_tank_C_[l/d]	Fe_in_effluent_C_[l/d]	Fe_in_tank_D_[l/d]	Fe_in_effluent_D_[l/d]	C_dosing_Line_A_[l/d]	C_dosing_Line_B_[l/d]	C_dosing_Line_C_[l/d]	C_dosing_Line_D_[l/d]	SS_out_[mg/l]	COD_out_[mg/l]	COD_filtered_out_[mg/l]	N_tot_out_[mg/l]	NH4_N_out_[mg/l]	NO3_N_out_[mg/l]	NO2_N_out_[mg/l]	P_tot_out_[mg/l]	PO4_P_out_[mg/l]	Temperature_[C]
02-06-2018	44562	44474	7,62745	2,078195011	    NA	   NA	    NA	    NA	   NA	   NA	    NA	   NA	   NA	    NA	   NA	   NA	   NA	   NA	   NA	   NA	  NA	  NA	    NA	   NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	 NA	       NA	 NA	       NA	  NA	  NA	    NA	   NA	 NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	  NA	       NA	 NA	       NA	  NA	  NA	3,85422	3,712174	5,1535172	4,8892055	12,505919	12,49837	12,599357	9,553045	16,271528	8,357778	21,39875	12,589444	15,729444	9,109861	43,14639	14,443472	1,734286	0,4536481	1,560259	0,3386755	1,843814	0,1587131	1,71185	0,4498886	0,00E+00	0	4,8000001	133,46256	4,8	142,62688	4,80E+00	238,892663	591,091086	325,851492	7,20E+02	611,356485	2,917877	8,541667	0	1,73625	0	0,00E+00	0	0,19752604	0,00E+00	18,822167
03-06-2018	45315	45249	7,567126	2,056340396	    NA	   NA	    NA	    NA	   NA	   NA	    NA	   NA	   NA	    NA	   NA	   NA	   NA	   NA	   NA	   NA	  NA	  NA	    NA	   NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	 NA	       NA	 NA	       NA	  NA	  NA	    NA	   NA	 NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	  NA	       NA	 NA	       NA	  NA	  NA	3,818423	3,668553	5,0898491	4,8933885	12,550685	12,550765	12,70114	9,537382	16,170972	8,343056	20,885278	12,324444	15,917639	9,270694	44,52389	14,882222	1,745368	0,4195015	1,591017	0,4136232	1,95632	0,1544444	1,724641	0,3328767	0,00E+00	0	4,8000001	128,47951	4,8	183,20694	8,50E+00	266,087404	562,033083	332,176205	7,13E+02	618,360597	2,950969	20,347223	0	2,090417	0	0,00E+00	0	0,47052953	0,00E+00	19,152671
04-06-2018	45323	45149	7,466886	2,103019016	    NA	   NA	    NA	    NA	   NA	   NA	    NA	   NA	   NA	    NA	   NA	   NA	   NA	   NA	   NA	   NA	  NA	  NA	    NA	920	231,5048	210	132,10871	  NA	  NA	  NA	  NA	920	203,81037	240	132,91981	  NA	  NA	    NA	   NA	970	190,5697	235	138,50688	  NA	  NA	  NA	  NA	980	232,55814	270	192,21642	  NA	  NA	3,930952	3,687903	4,9628506	4,9257114	12,471548	12,589998	12,721936	10,242355	16,521944	8,592361	21,176806	12,515694	15,422222	9,074861	44,97194	15,024167	1,708525	0,4122239	1,485546	0,2251866	1,730537	0,3404255	1,701927	0,288665	0,00E+00	0	4,8000001	135,16688	31,175224	261,87788	8,95E+00	292,99941	530,927665	271,504513	6,97E+02	638,922229	2,922788	7,893519	0	1,716806	0	0,00E+00	0	0,18253763	0,00E+00	19,269057
05-06-2018	45968	45870	7,58103	2,130860498	454	388	1000	210	625	73	50	9,6	4,6	342	800	250	462	75	51	12	6,8	  NA	    NA	   NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	 NA	       NA	 NA	       NA	  NA	  NA	    NA	   NA	 NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	  NA	       NA	 NA	       NA	  NA	  NA	4,07009	3,732417	5,1356285	4,8883802	12,454307	12,512067	12,650979	9,748227	16,781111	8,782361	21,220278	12,543472	15,662222	9,293889	44,25444	14,790833	1,752851	0,3616352	1,604075	0,3036713	1,792332	0,2386364	1,729615	0,3576112	0,00E+00	0	4,8000001	126,24152	103,442866	360,40941	6,73E+01	347,212758	581,278176	305,933849	6,93E+02	638,44885	2,948849	17,523148	0	2,005694	0	0,00E+00	0	0,4052228	0,00E+00	19,147882
06-06-2018	44835	44822	7,593704	2,100528439	    NA	   NA	    NA	    NA	   NA	   NA	    NA	   NA	   NA	    NA	   NA	   NA	   NA	   NA	   NA	   NA	  NA	  NA	    NA	   NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	 NA	       NA	 NA	       NA	  NA	  NA	    NA	   NA	 NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	  NA	       NA	 NA	       NA	  NA	  NA	4,225507	3,677661	5,147565	4,9024432	12,545311	12,25877	12,178558	10,571396	17,489028	9,251806	21,970556	13,109722	16,54375	9,912917	45,59722	15,254583	1,718624	0,3386905	1,631327	0,502439	1,926462	0,2483117	1,690832	0,3495122	0,00E+00	0	4,8000001	131,64304	537,429113	406,79636	5,57E+01	345,735443	644,804409	299,258368	7,85E+02	609,971663	2,955438	37,476852	0	2,604306	0	0,00E+00	0	0,86665225	0,00E+00	19,063416
07-06-2018	45440	45281	7,573605	2,124614917	    NA	   NA	    NA	    NA	   NA	   NA	    NA	   NA	   NA	    NA	   NA	   NA	   NA	   NA	   NA	   NA	  NA	  NA	    NA	930	220,1705	230	136,12689	  NA	1,05	  NA	  NA	910	202,9438	200	111,50758	  NA	1,28	    NA	   NA	980	180,9453	230	127,4003	  NA	0,68	  NA	  NA	970	234,98062	260	157,46124	  NA	1,14	4,228223	3,426006	5,3474382	4,7736987	11,905275	12,104412	12,682086	10,966182	17,660833	9,462639	21,797222	13,079306	16,961528	10,259583	44,04153	14,825556	1,939508	0,2403315	1,62631	0,3635937	1,960503	0,1834483	1,766475	0,5676329	0,00E+00	0	4,8000001	129,18374	668,762714	438,78749	2,74E+02	401,270675	411,260694	375,757657	6,53E+02	612,241032	2,981134	99,99	0	6,252916	0	0,00E+00	0	3,67912316	0,00E+00	19,109915
08-06-2018	44244	44153	7,624589	2,119809323	    NA	   NA	    NA	    NA	   NA	   NA	    NA	   NA	   NA	    NA	   NA	   NA	   NA	   NA	   NA	   NA	  NA	  NA	    NA	   NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	 NA	       NA	 NA	       NA	  NA	  NA	    NA	   NA	 NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	  NA	       NA	 NA	       NA	  NA	  NA	4,470647	3,78953	5,5474158	4,8342384	12,515923	12,442976	12,613944	10,653919	18,01875	9,940417	21,549861	12,918472	17,099722	10,4675	42,51917	14,499722	1,9149	0,3111888	1,616963	0,2695044	1,919714	0,2589041	1,743284	0,5656805	0,00E+00	0	4,8000001	164,51388	2,081145	219,85981	1,83E+02	345,731873	463,422502	389,762155	6,72E+02	578,485631	2,627075	37,199078	0	2,595972	0	0,00E+00	0	0,8602286	0,00E+00	19,308656
09-06-2018	42416	42446	7,567726	2,102494948	    NA	   NA	    NA	    NA	   NA	   NA	    NA	   NA	   NA	    NA	   NA	   NA	   NA	   NA	   NA	   NA	  NA	  NA	    NA	   NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	 NA	       NA	 NA	       NA	  NA	  NA	    NA	   NA	 NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	  NA	       NA	 NA	       NA	  NA	  NA	4,666356	4,012218	5,3500359	4,8199446	12,506548	12,500315	12,589853	10,072331	19,100139	10,806389	21,770833	13	16,369028	10,109167	42,23528	14,440972	1,762115	0,268546	1,599871	0,1988042	2,027291	0,2154286	1,662295	0,465544	0,00E+00	0	4,8000001	158,66761	4,8	301,93886	4,80E+00	312,593396	439,310511	387,205442	7,01E+02	502,590679	2,612629	8,958334	0	1,74875	0	0,00E+00	0	0,20716147	0,00E+00	19,469617
10-06-2018	43692	43770	7,592646	2,10649939	    NA	   NA	    NA	    NA	   NA	   NA	    NA	   NA	   NA	    NA	   NA	   NA	   NA	   NA	   NA	   NA	  NA	  NA	    NA	   NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	 NA	       NA	 NA	       NA	  NA	  NA	    NA	   NA	 NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	  NA	       NA	 NA	       NA	  NA	  NA	4,889161	4,072924	5,1910168	4,8052463	12,502222	12,491012	12,588821	10,328835	20,327083	11,791528	22,065278	13,098472	15,666806	9,718889	42,11847	14,301389	1,790386	0,2072785	1,600504	0,1880355	1,824842	0,1576923	1,766344	0,2425532	0,00E+00	0	4,8000001	127,63669	5,231238	332,00418	7,77E+01	409,141963	479,594751	485,492383	7,01E+02	585,06459	2,687851	16,967592	0	1,989028	0	0,00E+00	0	0,39237556	0,00E+00	19,328126
11-06-2018	42862	43141	7,570942	2,167070821	633	542	1040	251	637	67,5	46,67	10,3	5,1	231,7	673	279	383	73	53,3	12,3	8,36	  NA	    NA	940	181,0478	180	104,00616	  NA	  NA	  NA	  NA	950	201,27119	240	127,11864	  NA	  NA	    NA	   NA	970	183,2955	230	130,38549	  NA	  NA	  NA	  NA	970	251,29534	250	161,9171	  NA	  NA	4,840695	4,39459	5,2110751	3,9854034	12,500922	12,502936	12,530535	10,275782	21,267639	12,661528	21,519306	12,751667	15,468056	9,680694	39,91236	13,486667	1,918972	0,1759062	1,636543	0,216	1,969827	0,2649402	1,765539	0,2714286	0,00E+00	0	4,8000001	131,17473	4,8	312,49809	5,27E+01	410,426987	376,304434	525,284158	7,22E+02	602,691432	3,200753	70,995369	0	3,609861	0	0,00E+00	0	1,64176786	0,00E+00	18,872665
12-06-2018	46618	46458	7,602411	2,124138893	    NA	   NA	    NA	    NA	   NA	   NA	    NA	   NA	   NA	    NA	   NA	   NA	   NA	   NA	   NA	   NA	  NA	  NA	    NA	   NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	 NA	       NA	 NA	       NA	  NA	  NA	    NA	   NA	 NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	  NA	       NA	 NA	       NA	  NA	  NA	4,891596	4,465372	4,9794658	3,5203581	12,398918	12,405402	12,443338	10,524658	20,517917	12,563333	20,45125	12,10875	15,397222	9,7	36,13778	12,189167	1,898337	0,2542474	1,72905	0,2048689	1,879942	0,2632432	1,813699	0,2951945	0,00E+00	0	4,8000001	142,66963	180,211915	629,36929	6,26E+00	401,977286	547,396448	552,593944	6,69E+02	669,777562	5,252607	99,99	0	6,252222	0	0,00E+00	0	3,67858791	0,00E+00	18,925967
13-06-2018	43645	43593	7,660596	2,142841882	    NA	   NA	    NA	    NA	   NA	   NA	    NA	   NA	   NA	    NA	   NA	   NA	   NA	   NA	   NA	   NA	  NA	  NA	    NA	   NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	 NA	       NA	 NA	       NA	  NA	  NA	    NA	   NA	 NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	  NA	       NA	 NA	       NA	  NA	  NA	4,808365	4,459895	5,1387034	3,4679665	12,49655	12,495852	12,517916	10,044799	19,790972	12,422361	19,650417	11,663889	15,355417	9,745972	33,17889	11,218611	1,814466	0,2919225	1,675117	0,2031039	1,818164	0,2140426	1,654028	0,3344737	0,00E+00	0	4,8000001	126,18283	1055,20372	661,81505	2,39E+01	478,706566	394,963059	503,933282	7,89E+02	522,670864	3,630434	99,99	0	5,495278	0	0,00E+00	0	3,09510994	0,00E+00	18,959864
14-06-2018	44175	44159	7,655576	2,192494392	    NA	   NA	    NA	    NA	   NA	   NA	    NA	   NA	   NA	    NA	   NA	   NA	   NA	   NA	   NA	   NA	  NA	  NA	    NA	   NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	 NA	       NA	 NA	       NA	  NA	  NA	    NA	   NA	 NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	  NA	       NA	 NA	       NA	  NA	  NA	4,746989	4,470584	5,1376816	3,3755818	12,449399	12,439088	12,543067	9,543145	19,002222	12,155	18,8025	11,163611	15,238472	9,73875	30,48278	10,2475	1,933613	0,2048035	1,811633	0,225596	1,838454	0,2803571	1,655125	0,3052083	0,00E+00	0	4,8000001	124,50589	827,851055	246,5485	4,80E+00	199,843082	861,468194	542,340785	6,83E+02	513,918947	4,296769	75,300926	0	3,739028	0	0,00E+00	0	1,74133396	0,00E+00	19,04608
15-06-2018	42807	42910	7,657044	2,225987782	    NA	   NA	    NA	    NA	   NA	   NA	    NA	   NA	   NA	    NA	   NA	   NA	   NA	   NA	   NA	   NA	  NA	  NA	    NA	960	209,2415	240	130,77594	  NA	0,99	  NA	  NA	940	187,54988	230	114,72466	  NA	1,01	    NA	   NA	950	194,5127	200	122,85012	  NA	0,99	  NA	  NA	940	256,55022	210	143,28603	  NA	1,12	4,748238	4,546124	5,0214438	3,5329995	12,500133	12,500331	12,428314	10,597646	18,37625	12,00875	18,172083	10,819306	15,18125	9,724861	28,32889	9,516944	1,870343	0,323747	1,663857	0,2636	1,877778	0,3286957	1,686471	0,3142857	0,00E+00	0	4,8000001	122,11034	360,054763	226,86409	4,90E+00	201,017615	256,765577	475,447665	6,41E+02	529,821654	3,294681	71,458336	0	3,62375	0	0,00E+00	0	1,65247393	0,00E+00	19,257164
16-06-2018	81847	67181	7,487029	1,740315738	213,75	165	619	209	355	44,4	29,51	6,63	3,87	526	936	267	518	68,1	40,69	13,7	7,3	  NA	    NA	   NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	 NA	       NA	 NA	       NA	  NA	  NA	    NA	   NA	 NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	  NA	       NA	 NA	       NA	  NA	  NA	5,12975	4,278796	4,5038477	3,4234977	11,680282	11,93231	12,11047	9,7012	18,497778	12,336111	18,307083	10,896528	15,489167	9,982917	27,75486	9,311667	1,893121	0,2621032	1,757945	0,2491603	1,92495	0,4654088	1,666744	0,2873754	0,00E+00	0	102,2533356	417,48911	627,755142	653,3091	2,92E+02	564,264197	369,962227	344,925999	4,73E+02	420,544778	23,715083	99,99	0	6,253611	0	0,00E+00	0	3,67965865	0,00E+00	19,112854
17-06-2018	101750	60009	7,49285	1,414391136	    NA	   NA	    NA	    NA	   NA	   NA	    NA	   NA	   NA	    NA	   NA	   NA	   NA	   NA	   NA	   NA	  NA	  NA	    NA	   NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	 NA	       NA	 NA	       NA	  NA	  NA	    NA	   NA	 NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	  NA	       NA	 NA	       NA	  NA	  NA	5,71408	5,927885	4,6959563	3,2855669	10,060613	10,075269	11,158382	8,123703	18,987639	12,756944	18,658056	11,117361	15,771389	10,214861	27,42736	9,262778	2,237082	0,3598291	2,125322	0,212963	2,073996	0,3740132	2,070383	0,2316103	0,00E+00	0	145,5937792	213,58341	1548,383216	523,12932	4,09E+02	220,025526	707,333742	412,713398	4,14E+02	459,039617	4,509928	30,370371	0	2,391111	0	0,00E+00	0	0,70231485	0,00E+00	18,863305
18-06-2018	39956	40096	7,60912	2,012060747	    NA	   NA	    NA	    NA	   NA	   NA	    NA	   NA	   NA	    NA	   NA	   NA	   NA	   NA	   NA	   NA	  NA	  NA	    NA	   NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	 NA	       NA	 NA	       NA	  NA	  NA	    NA	   NA	 NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	  NA	       NA	 NA	       NA	  NA	  NA	5,475597	5,417435	5,4349976	3,9117824	12,510827	12,503262	12,612891	9,757971	20,054444	13,537778	19,835278	11,673889	16,523472	10,670139	28,14736	9,49375	1,98474	0,5395933	1,525986	0,3253145	1,701738	0,1750988	1,591948	0,293994	0,00E+00	0	4,8000001	166,45146	2098,767681	500,95178	1,62E+01	207,57847	619,662121	415,428857	5,90E+02	522,614332	3,422789	99,99	0	6,252916	0	0,00E+00	0	3,67912316	0,00E+00	18,990688
19-06-2018	47803	47814	7,694986	2,068928776	    NA	   NA	    NA	    NA	   NA	   NA	    NA	   NA	   NA	    NA	   NA	   NA	   NA	   NA	   NA	   NA	  NA	  NA	    NA	   NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	 NA	       NA	 NA	       NA	  NA	  NA	    NA	   NA	 NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	  NA	       NA	 NA	       NA	  NA	  NA	5,377555	5,274916	5,3584202	3,6643933	12,290477	12,294667	12,490668	10,089557	20,386944	14,008333	20,212639	11,869444	16,897361	10,893333	27,90431	9,393194	2,015244	0,4772289	1,965955	0,5218676	1,953714	0,1800987	1,585413	0,3598778	0,00E+00	0	4,8000001	134,62329	1210,459897	292,86374	6,14E+01	288,552521	868,563897	367,545863	7,39E+02	609,568157	9,376335	99,99	0	6,252222	0	0,00E+00	0	3,67858791	0,00E+00	19,073171
20-06-2018	43165	43084	7,772001	2,152768168	    NA	   NA	    NA	    NA	   NA	   NA	    NA	   NA	   NA	    NA	   NA	   NA	   NA	   NA	   NA	   NA	  NA	  NA	    NA	950	179,2453	215	121,69811	  NA	  NA	  NA	  NA	940	174,85119	210	117,1875	  NA	  NA	    NA	   NA	960	172,973	220	118,91892	  NA	  NA	  NA	  NA	975	236,65049	230	139,56311	  NA	  NA	5,171076	5,159474	5,2878562	3,6747337	12,484325	12,504371	12,527353	9,96893	19,941389	13,709028	19,8175	11,785278	16,403333	10,662778	26,65014	9,052083	1,813872	0,3891892	1,69372	0,4813679	1,797126	0,2850099	1,64094	0,2807882	0,00E+00	0	4,8000001	131,18976	53,3832	312,183	4,80E+00	245,863462	832,913299	391,563474	6,27E+02	528,965828	2,555395	24,421297	0	2,212639	0	0,00E+00	0	0,56474251	0,00E+00	19,148041
21-06-2018	60684	47325	7,788943	2,171922213	    NA	   NA	    NA	    NA	   NA	   NA	    NA	   NA	   NA	    NA	   NA	   NA	   NA	   NA	   NA	   NA	  NA	  NA	    NA	   NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	 NA	       NA	 NA	       NA	  NA	  NA	    NA	   NA	 NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	  NA	       NA	 NA	       NA	  NA	  NA	5,151872	4,992891	5,1553559	3,6378306	12,370486	12,359917	12,456448	8,812479	19,138889	13,116944	19,040417	11,416389	15,769583	10,273889	26,95583	9,110833	1,775245	0,4724047	1,667337	0,4258641	1,770204	0,2176344	1,611886	0,2459215	0,00E+00	286,6474211	4,8000001	180,30272	27,503134	516,82132	5,10E+00	268,051137	502,939428	290,600792	5,92E+02	424,025814	3,413367	35,208336	0	2,53625	0	0,00E+00	0	0,81419277	0,00E+00	18,714528
22-06-2018	175490	102656	7,607561	1,001052976	    NA	   NA	    NA	    NA	   NA	   NA	    NA	   NA	   NA	    NA	   NA	   NA	   NA	   NA	   NA	   NA	  NA	  NA	    NA	   NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	 NA	       NA	 NA	       NA	  NA	  NA	    NA	   NA	 NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	  NA	       NA	 NA	       NA	  NA	  NA	5,095196	3,517572	3,3431299	2,63481	11,236568	12,228234	11,77137	11,969538	19,254167	13,171944	19,009583	11,46875	15,295694	9,931111	27,48972	9,258333	1,705121	0,4859467	2,073671	0,3099112	2,054497	0,2584615	1,969183	0,474216	5,71E+02	778,2431873	4,8000001	325,8762	637,444224	1487,14722	4,80E+00	585,372555	775,658726	282,276054	6,36E+02	548,488875	61,251309	99,99	0	6,255695	0	0,00E+00	0	3,68126464	0,00E+00	16,803151
23-06-2018	42806	42705	7,693286	2,051698979	    NA	   NA	    NA	    NA	   NA	   NA	    NA	   NA	   NA	    NA	   NA	   NA	   NA	   NA	   NA	   NA	  NA	  NA	    NA	   NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	 NA	       NA	 NA	       NA	  NA	  NA	    NA	   NA	 NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	  NA	       NA	 NA	       NA	  NA	  NA	4,446424	4,732535	4,5574061	3,7542294	14,786208	15,029327	15,025529	13,297887	19,918472	13,370556	19,461667	11,645139	15,560556	9,971944	27,67917	9,429444	1,574557	0,766	1,549389	0,4890625	1,635533	0,8422397	1,765574	0,5086486	5,38E+01	191,2708263	4,8000001	144,54856	0	576,96081	1,00E+01	284,370884	610,173513	350,269628	6,26E+02	608,59387	7,225746	99,99	0	6,254306	0	0,00E+00	0	3,6801939	0,00E+00	16,295941
24-06-2018	43544	43420	7,675598	2,166944087	403	340	762	209	468	78,6	46,8	8,33	4,11	199	522	197	338	66,3	46,8	8,97	5,51	  NA	    NA	   NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	 NA	       NA	 NA	       NA	  NA	  NA	    NA	   NA	 NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	  NA	       NA	 NA	       NA	  NA	  NA	4,568011	4,815807	4,4022474	4,2260281	14,768148	14,897331	15,018005	11,90833	20,177361	13,369861	19,831944	11,826944	15,879861	10,075	28,08375	9,615556	1,661118	0,6302613	1,610195	0,4492325	1,708431	0,5483912	1,755888	0,414693	4,80E+00	163,8657091	4,8000001	153,8398	0	581,2982	4,80E+00	312,292206	608,334526	381,099695	8,43E+02	542,074922	2,20112	17,754629	0	2,012639	0	0,00E+00	0	0,41057581	0,00E+00	17,28354
25-06-2018	43575	43507	7,704806	2,182605081	    NA	   NA	    NA	    NA	   NA	   NA	    NA	   NA	   NA	    NA	   NA	   NA	   NA	   NA	   NA	   NA	  NA	  NA	    NA	   NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	 NA	       NA	 NA	       NA	  NA	  NA	    NA	   NA	 NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	  NA	       NA	 NA	       NA	  NA	  NA	4,465504	4,660172	4,1510235	4,34194	14,975578	14,911953	14,545414	12,846973	19,864861	13,061528	19,623056	11,75625	15,850972	10,008333	28,45319	9,850833	1,698174	0,5865636	1,579045	0,3839729	1,742665	0,498433	1,668395	0,3770138	4,80E+00	204,2758472	4,8000001	136,61006	3,024776	473,23273	4,79E+02	547,30139	723,181169	363,977746	6,15E+02	603,351879	2,9674	87,129631	0	4,093889	0	0,00E+00	0	2,01487279	0,00E+00	18,178739
26-06-2018	43648	43530	7,742765	2,196424755	    NA	   NA	    NA	    NA	   NA	   NA	    NA	   NA	   NA	    NA	   NA	   NA	   NA	   NA	   NA	   NA	  NA	  NA	    NA	   NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	 NA	       NA	 NA	       NA	  NA	  NA	    NA	   NA	 NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	  NA	       NA	 NA	       NA	  NA	  NA	4,343194	4,414726	3,8446659	4,6078641	14,925869	14,721773	14,561807	11,2466	18,780833	12,288889	18,608472	11,172361	15,314028	9,647639	29,05486	10,155556	1,63022	0,5611628	1,6197	0,2429803	1,705601	0,4240109	1,670363	0,2556962	4,80E+00	200,2969898	4,8000001	128,52908	1011,553899	471,03092	1,57E+03	573,785624	610,632112	329,354687	5,89E+02	485,28217	2,564426	53,171295	0	3,075139	0	0,00E+00	0	1,22958624	0,00E+00	18,973795
27-06-2018	43087	42905	7,788487	2,166396764	    NA	   NA	    NA	    NA	   NA	   NA	    NA	   NA	   NA	    NA	   NA	   NA	   NA	   NA	   NA	   NA	  NA	3424	5124	935	208,7054	230	128,34821	  NA	1,14	3772	5271	940	194,37552	230	118,89992	  NA	1,12	3256	4548	950	222,1703	230	134,47147	  NA	1,14	3820	5607	980	195,06369	280	139,33121	  NA	0,9	4,335687	4,341474	3,9304294	4,6299216	13,4865	14,807677	14,751648	11,427841	18,485139	12,068056	18,322778	11,005694	15,2	9,541528	29,65542	10,381111	1,763851	0,5118607	1,64463	0,5611044	1,660169	0,4736986	1,63547	0,2534328	1,16E+02	382,6204406	4,8000001	178,45487	447,922462	485,66436	9,44E+02	397,210706	722,163881	440,271077	7,36E+02	542,064095	2,578572	27,754629	0	2,312639	0	0,00E+00	0	0,6418258	0,00E+00	19,480139
28-06-2018	42826	42640	7,773116	2,199565093	    NA	   NA	    NA	    NA	   NA	   NA	    NA	   NA	   NA	    NA	   NA	   NA	   NA	   NA	   NA	   NA	  NA	  NA	    NA	   NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	 NA	       NA	 NA	       NA	  NA	  NA	    NA	   NA	 NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	  NA	       NA	 NA	       NA	  NA	  NA	4,165613	4,261736	4,14078	4,5454136	13,279713	14,444231	14,754893	12,050586	18,37	12,111528	18,263472	10,93875	15,196111	9,499861	29,78681	10,413889	1,644431	0,5770202	1,635121	0,5192208	1,68417	0,3345304	1,696805	0,1480447	1,36E+03	1041,47812	4,8000001	170,85537	10,152965	563,80414	0,00E+00	562,94247	449,728118	486,259395	7,68E+02	601,411857	2,843102	29,282408	0	2,358472	0	0,00E+00	0	0,67715567	0,00E+00	19,875526
